"gene","spearman_correlation","p_value","cancer_type"
"AKAP12",0.481048130512754,5.47351743720696e-12,"PAAD"
"CERCAM",0.480985466754622,5.51319416352515e-12,"PAAD"
"PCSK7",0.480963926087764,5.52689748706234e-12,"PAAD"
"ENTPD1",0.480548778690139,5.79755744657258e-12,"PAAD"
"TRIO",0.480466532507591,5.85268702428161e-12,"PAAD"
"FHOD3",0.480450866568058,5.86324550478102e-12,"PAAD"
"TSPAN18",0.480374495112835,5.91498375732512e-12,"PAAD"
"DES",0.480125798322748,6.08655813362491e-12,"PAAD"
"ABCG4",0.480123840080307,6.08792811776101e-12,"PAAD"
"XXYLT1",0.479967180684977,6.19850321485694e-12,"PAAD"
"DLC1",0.479941723533235,6.2166550478437e-12,"PAAD"
"WWTR1",0.479869268562895,6.26860115170087e-12,"PAAD"
"PALLD",0.47946587061992,6.56561772462488e-12,"PAAD"
"PRR16",0.479338584861215,6.66214280886658e-12,"PAAD"
"GAS7",0.479317044194357,6.67861367512509e-12,"PAAD"
"SERPINE1",0.479131011162402,6.82251833174064e-12,"PAAD"
"ADAMTS2",0.47909184631357,6.85319571849563e-12,"PAAD"
"TMEM26",0.479078138616478,6.8639644376204e-12,"PAAD"
"ADAMTS12",0.478990017706605,6.93358556707741e-12,"PAAD"
"IL1R1",0.478948894615331,6.96630979178381e-12,"PAAD"
"GLT8D2",0.478927353948473,6.98351089701891e-12,"PAAD"
"RGMA",0.478678657158387,7.18511874628256e-12,"PAAD"
"ZNF521",0.478555287884564,7.28721631603826e-12,"PAAD"
"RNF122",0.478275259215412,7.52422041886215e-12,"PAAD"
"PLSCR3",0.478097059153224,7.67892286275557e-12,"PAAD"
"PRRG3",0.478039525016826,7.72952724191257e-12,"PAAD"
"TMEM158",0.477846404120696,7.90176781429881e-12,"PAAD"
"GLIPR2",0.477711285392223,8.02448873167919e-12,"PAAD"
"DNAJB4",0.477112063205086,8.59141251372869e-12,"PAAD"
"STON1",0.476994568658588,8.70704931500612e-12,"PAAD"
"SKI",0.476530465199923,9.17877706179092e-12,"PAAD"
"GTDC1",0.476456051987141,9.25668668349856e-12,"PAAD"
"EOGT",0.47634639041041,9.3726730399222e-12,"PAAD"
"ITGB1",0.475882286951745,9.87936957905123e-12,"PAAD"
"GPX7",0.475584634100617,1.02182404108713e-11,"PAAD"
"CCL11",0.475343770280298,1.05006987186498e-11,"PAAD"
"SRPX2",0.474517391969931,1.15286111014114e-11,"PAAD"
"MYO9B",0.474272611664728,1.18514101163312e-11,"PAAD"
"ENAH",0.474200156694388,1.19486308314403e-11,"PAAD"
"HRH2",0.47396125111651,1.22747156670965e-11,"PAAD"
"PMP22",0.473882921418845,1.23834980507802e-11,"PAAD"
"TPBGL",0.473493231172961,1.29387582865255e-11,"PAAD"
"OSTM1",0.473440358627037,1.3015933503164e-11,"PAAD"
"SHC4",0.472931215592214,1.3782352537563e-11,"PAAD"
"TRPC3",0.472445571466691,1.45541354719969e-11,"PAAD"
"MOB3A",0.472404448375417,1.46213822623834e-11,"PAAD"
"COL12A1",0.472237997767879,1.4896667239011e-11,"PAAD"
"NLGN2",0.472130294433589,1.50774678264664e-11,"PAAD"
"FNBP1",0.47210679552429,1.51171974745663e-11,"PAAD"
"CRISPLD2",0.471722980005731,1.57806887538176e-11,"PAAD"
"PRSS23",0.471533030488893,1.61194247479325e-11,"PAAD"
"CSMD2",0.471303916123223,1.65374044864602e-11,"PAAD"
"TENM3",0.471256918304624,1.66244354499273e-11,"PAAD"
"ENPEP",0.47086722805874,1.73634042752872e-11,"PAAD"
"LOX",0.470708610420969,1.76732379177645e-11,"PAAD"
"ARHGEF17",0.470593074116913,1.79022914665536e-11,"PAAD"
"RAB31",0.469682491381557,1.98112537963272e-11,"PAAD"
"PLN",0.469502333076927,2.0211690353031e-11,"PAAD"
"MICALL1",0.469459251743211,2.03086048726038e-11,"PAAD"
"MFAP2",0.469324133014739,2.06154994709096e-11,"PAAD"
"RHOJ",0.469271260468815,2.07368102047451e-11,"PAAD"
"OLFML3",0.468991231799663,2.13909528082649e-11,"PAAD"
"SHROOM4",0.468824781192125,2.17892250458853e-11,"PAAD"
"IL11",0.468487963492165,2.26172814109875e-11,"PAAD"
"MN1",0.468474255795074,2.26516203321326e-11,"PAAD"
"SEMA3D",0.468315638157302,2.30526702455197e-11,"PAAD"
"TCF4",0.468219684277662,2.32986177465548e-11,"PAAD"
"MDGA1",0.468153104034647,2.34707701040562e-11,"PAAD"
"COL24A1",0.467992528154433,2.38910566937374e-11,"PAAD"
"ADAMTS4",0.467888741305027,2.41665825221159e-11,"PAAD"
"LIMS2",0.467734040152139,2.45830053436458e-11,"PAAD"
"TIMP3",0.467101527843494,2.6359230872995e-11,"PAAD"
"EFEMP1",0.467038864085362,2.65418379278713e-11,"PAAD"
"PRRX1",0.466989908024321,2.66853534530663e-11,"PAAD"
"MAP4K5",0.466931160751072,2.68585664834521e-11,"PAAD"
"MYH9",0.466786250810392,2.72905040672569e-11,"PAAD"
"ADAMTS3",0.466749044204001,2.74024901706627e-11,"PAAD"
"SEMA3A",0.466688338688311,2.75861625112584e-11,"PAAD"
"FN1",0.466447474867991,2.83267742803998e-11,"PAAD"
"ICA1",-0.466404393534275,2.84612604625701e-11,"PAAD"
"ELOVL5",0.466320189109285,2.87259114044141e-11,"PAAD"
"FOXA2",-0.466255567108711,2.89306339001511e-11,"PAAD"
"WT1",0.466075561461856,2.95083856865984e-11,"PAAD"
"COPZ2",0.465801254862254,3.04104000410360e-11,"PAAD"
"LTBP1",0.465746424073888,3.05938844221749e-11,"PAAD"
"ARHGAP23",0.465491852556477,3.14599449901723e-11,"PAAD"
"FIBIN",0.465223573341974,3.23983790235208e-11,"PAAD"
"PTGS1",0.465053206249553,3.30083619795612e-11,"PAAD"
"RASSF8",0.464943544672822,3.34068746981894e-11,"PAAD"
"ADAMTS5",0.464935711703055,3.34355178622004e-11,"PAAD"
"DCLK3",0.464238577393836,3.60824990194522e-11,"PAAD"
"PLA2G5",0.464189621332796,3.62758366462335e-11,"PAAD"
"IL10",0.464189621332796,3.62758366462335e-11,"PAAD"
"SORBS1",0.464150456483963,3.64312301437576e-11,"PAAD"
"ST8SIA1",0.463938966300268,3.72815809403289e-11,"PAAD"
"CD93",0.463839095935745,3.76897998650315e-11,"PAAD"
"PIK3CD",0.463717684904364,3.81919095729358e-11,"PAAD"
"COL18A1",0.463500319993343,3.91071066588631e-11,"PAAD"
"ZEB2",0.463355410052663,3.97290219838775e-11,"PAAD"
"ADPRH",0.463163502293384,4.05674254574947e-11,"PAAD"
"STON1-GTF2A1L",0.462685691137627,4.27301446794836e-11,"PAAD"
"LOXL3",0.462407620710916,4.40398360284502e-11,"PAAD"
"PRDM1",0.462386080044058,4.41429006183888e-11,"PAAD"
"WIPF1",0.462143257981297,4.53210275720487e-11,"PAAD"
"RECQL",0.461982682101083,4.61168070249485e-11,"PAAD"
"FLT4",0.461974849131317,4.61559703033549e-11,"PAAD"
"ARHGEF25",0.461957224949342,4.62442056828654e-11,"PAAD"
"MARCKS",0.461692862219723,4.75875371762174e-11,"PAAD"
"COL4A6",0.461683071007514,4.76380102759111e-11,"PAAD"
"MSC",0.461651739128448,4.77998734252927e-11,"PAAD"
"LMOD1",0.46158124240055,4.81660186019314e-11,"PAAD"
"RBFOX2",0.461559701733692,4.82784379496355e-11,"PAAD"
"RASSF2",0.461354086277321,4.9364422049323e-11,"PAAD"
"CAPZB",0.461260090640123,4.98687292686566e-11,"PAAD"
"FBN1",0.461236591730824,4.99955848617436e-11,"PAAD"
"TRPS1",0.461203301609316,5.01758329326514e-11,"PAAD"
"SMO",0.460829277302966,5.22448006184409e-11,"PAAD"
"WNT16",0.460698669130018,5.29865874133641e-11,"PAAD"
"NXN",0.460369090329183,5.49041284487982e-11,"PAAD"
"TPM2",0.460224180388503,5.57683846480931e-11,"PAAD"
"LRRC40",0.460006815477483,5.70895597025752e-11,"PAAD"
"AGPAT4",0.459955901174,5.74033846097616e-11,"PAAD"
"NOTCH3",0.459924569294934,5.75973386049803e-11,"PAAD"
"PDLIM4",0.459754202202513,5.86631391627541e-11,"PAAD"
"LDHB",0.459511380139751,6.02153346518216e-11,"PAAD"
"PLXDC1",0.458632129283461,6.61760553722997e-11,"PAAD"
"CPNE2",0.457555095940567,7.42603761258412e-11,"PAAD"
"RCN3",0.457443476121394,7.51510088529948e-11,"PAAD"
"OLFML1",0.457384728848145,7.56239143514637e-11,"PAAD"
"COL13A1",0.457104700178993,7.79180439161546e-11,"PAAD"
"CRTAP",0.457071410057485,7.81952195344306e-11,"PAAD"
"ANXA1",0.456877544055764,7.98284552743782e-11,"PAAD"
"MAP4",0.456834462722048,8.01958629454513e-11,"PAAD"
"DCBLD2",0.456797256115658,8.05144885889831e-11,"PAAD"
"KLF17",0.45625083566115,8.53376576530883e-11,"PAAD"
"PPM1F",0.456239157019794,8.54437409760207e-11,"PAAD"
"FBXO32",0.456058998715165,8.70965046525122e-11,"PAAD"
"FKBP10",0.455489150164651,9.25309008753576e-11,"PAAD"
"FBLN2",0.455277659980956,9.46302751445558e-11,"PAAD"
"FBLN1",0.455226745677474,9.51425349007188e-11,"PAAD"
"CMTM3",0.455072044524585,9.67155641813687e-11,"PAAD"
"CCDC80",0.45492125985658,9.82730176011263e-11,"PAAD"
"C1QTNF6",0.454502195974072,1.02730291268036e-10,"PAAD"
"EGFLAM",0.454386659670016,1.03993234662688e-10,"PAAD"
"MBNL1",0.454183002456087,1.06256180554509e-10,"PAAD"
"MEIS3",0.453918639726467,1.09264950134342e-10,"PAAD"
"PLAU",0.453901015544493,1.0946844458948e-10,"PAAD"
"C1R",0.453899057302051,1.09491077747717e-10,"PAAD"
"TUBA1A",0.453722815482305,1.11546743623888e-10,"PAAD"
"ITGAV",0.453483909904426,1.1439312820478e-10,"PAAD"
"CCDC81",0.45347607693466,1.14487634226316e-10,"PAAD"
"COL4A5",0.453405580206761,1.15341600819181e-10,"PAAD"
"ALDH1B1",0.453327250509096,1.1629769383556e-10,"PAAD"
"KIAA1755",0.453219547174807,1.17624873248938e-10,"PAAD"
"PTGER3",0.453147092204467,1.18525950021368e-10,"PAAD"
"HMOX1",0.45251262165338,1.26707563527121e-10,"PAAD"
"OPN1SW",0.452506746926055,1.26785818602803e-10,"PAAD"
"GDF5",0.452474580519826,1.27215126503683e-10,"PAAD"
"ADAMTS14",0.452375544682466,1.28545769939042e-10,"PAAD"
"CRB3",-0.452348129288283,1.28916500074455e-10,"PAAD"
"MAP3K4",0.452269799590618,1.29981447809757e-10,"PAAD"
"FGD1",0.45217580395342,1.31270642051972e-10,"PAAD"
"MAP7D3",0.452167970983654,1.31378632509383e-10,"PAAD"
"SSH1",0.452162096256329,1.31459681848071e-10,"PAAD"
"DUSP14",0.452144472074354,1.31703120711834e-10,"PAAD"
"POPDC2",0.452026977527857,1.33337247346601e-10,"PAAD"
