"gene","spearman_correlation","p_value","cancer_type"
"SPN",0.601769370459732,1.23716778953009e-57,"THCA"
"TTC39C",0.601667262877133,1.3072032504813e-57,"THCA"
"ECI1",-0.601575160811422,1.37374730648912e-57,"THCA"
"PIGH",-0.601573493225274,1.37498265275875e-57,"THCA"
"PGM2L1",0.601530264261284,1.40739460167663e-57,"THCA"
"TSR2",-0.601375755990882,1.52956949830309e-57,"THCA"
"CHST15",0.601024793244663,1.84764108873498e-57,"THCA"
"YWHAH",0.600644134637424,2.26721916246382e-57,"THCA"
"FPR3",0.600556009123297,2.37712473801985e-57,"THCA"
"COL3A1",0.600479107746704,2.47734665391228e-57,"THCA"
"NECAB3",-0.600462624299011,2.499369065294e-57,"THCA"
"ST6GALNAC5",0.599686033578878,3.79020538606027e-57,"THCA"
"SLC27A6",0.599678992843324,3.80452064527693e-57,"THCA"
"ITGB6",0.599319173304934,4.61228000674862e-57,"THCA"
"GPR153",0.599269787099782,4.73569667261709e-57,"THCA"
"S100B",0.59926339815169,4.75190052492414e-57,"THCA"
"RASA1",0.598746229187248,6.2638194030717e-57,"THCA"
"B9D1",-0.598682283672267,6.48123870043776e-57,"THCA"
"CATIP",-0.598660669190272,6.55641176484716e-57,"THCA"
"ANXA2",0.597907561630677,9.79327714718295e-57,"THCA"
"MEDAG",0.597867796114841,1.00026845656781e-56,"THCA"
"DUSP15",-0.597779157497283,1.04856045609941e-56,"THCA"
"CD109",0.597734774050576,1.07360455347898e-56,"THCA"
"ADGRE2",0.597044393385316,1.54913737750912e-56,"THCA"
"LDHD",-0.596926379596383,1.649197800637e-56,"THCA"
"ARL4C",0.59690675339018,1.66644994772766e-56,"THCA"
"CFI",0.596795794773411,1.76741276665184e-56,"THCA"
"MCRIP2",-0.596715494086594,1.84424746666539e-56,"THCA"
"TBC1D9",0.596346123754818,2.24265615937263e-56,"THCA"
"GSTM4",-0.596291927205009,2.30789963625772e-56,"THCA"
"FRMD6",0.595982910664205,2.7175832082772e-56,"THCA"
"SPON1",0.595589360333284,3.3454201980234e-56,"THCA"
"SUFU",0.595582241023191,3.35801373632572e-56,"THCA"
"CELF2",0.595572107230445,3.37602093768278e-56,"THCA"
"XPR1",0.595414520339462,3.66871003164738e-56,"THCA"
"PTAFR",0.595360708617226,3.77432090562058e-56,"THCA"
"STEAP1",0.595229299686289,4.04508750873257e-56,"THCA"
"SDR16C5",0.595133574120388,4.25439454665731e-56,"THCA"
"C3",0.595025652077341,4.50329438420682e-56,"THCA"
"DCXR",-0.59497107069996,4.63462932497008e-56,"THCA"
"BCL2L1",0.594970814148244,4.63525554315799e-56,"THCA"
"TEP1",0.594942208632014,4.70560861636188e-56,"THCA"
"WNT7A",0.594348902331599,6.42921503447489e-56,"THCA"
"LAMC2",0.594291016241232,6.62776458251446e-56,"THCA"
"BEAN1",0.594232330036409,6.83527577149577e-56,"THCA"
"EDEM1",0.593938193495078,7.97664710600954e-56,"THCA"
"CCR8",0.593923345407877,8.03903597106843e-56,"THCA"
"TANC2",0.593840639705422,8.39552364010548e-56,"THCA"
"LRTOMT",-0.59383089074025,8.43856599339335e-56,"THCA"
"MKI67",0.593648867298406,9.28368864578527e-56,"THCA"
"GPR161",0.593549453508815,9.78022310224068e-56,"THCA"
"AHNAK2",0.593262628691364,1.13655545983314e-55,"THCA"
"PARP14",0.592909100427995,1.36746106726358e-55,"THCA"
"BCAT2",-0.59278076043253,1.46234629629066e-55,"THCA"
"IFNAR2",0.592386312170606,1.79686125993943e-55,"THCA"
"OR13A1",0.592336296325496,1.84437727491692e-55,"THCA"
"SIRPA",0.592310052173301,1.86980685621985e-55,"THCA"
"DDIAS",0.592155672178756,2.02660246400003e-55,"THCA"
"TNFSF9",0.591973943246083,2.22798150664675e-55,"THCA"
"MARVELD1",0.591970185288759,2.23234903448887e-55,"THCA"
"CLDN16",0.591799963225808,2.4393593473703e-55,"THCA"
"CLEC7A",0.591666941161543,2.61430838434476e-55,"THCA"
"TMEM200A",0.591243694969603,3.25817886051191e-55,"THCA"
"APOL4",0.59108399152697,3.54011829139911e-55,"THCA"
"DIAPH3",0.591055257734882,3.59335776497051e-55,"THCA"
"HPSE",0.590967517048328,3.76089990803487e-55,"THCA"
"TMEM161A",-0.590897799119757,3.89954061134088e-55,"THCA"
"ESCO2",0.590862340316692,3.97198940831028e-55,"THCA"
"AMOT",0.590665234990044,4.39976951278596e-55,"THCA"
"CD55",0.59065708947309,4.41840002404391e-55,"THCA"
"SEMA3C",0.590632781198087,4.47446528208925e-55,"THCA"
"BHLHE40",0.590590514303029,4.57363835800999e-55,"THCA"
"ACOT9",0.59041394258513,5.01209932825648e-55,"THCA"
"ICAM1",0.589776668124891,6.97121195366714e-55,"THCA"
"CTSC",0.58943256813705,8.32809145512909e-55,"THCA"
"MMP7",0.589175357411843,9.51084062916576e-55,"THCA"
"ITGA3",0.589119703320519,9.78793810798147e-55,"THCA"
"SRGAP2C",0.589078847459894,9.99644637899814e-55,"THCA"
"ZFP36L1",0.588937808154533,1.07507261231118e-54,"THCA"
"HLA-DRA",0.58885571160571,1.12155325672261e-54,"THCA"
"MDFIC",0.588825823330904,1.13896618259149e-54,"THCA"
"CLIP2",0.588560997823021,1.30546573935095e-54,"THCA"
"ABR",0.587988630946694,1.75245100957163e-54,"THCA"
"ABTB2",0.587951174396294,1.78651098588161e-54,"THCA"
"CYP1B1",0.587924493017926,1.81117308702094e-54,"THCA"
"MTFR1L",-0.587559291651521,2.18475831940249e-54,"THCA"
"RASAL2",0.587459044068856,2.30007228434957e-54,"THCA"
"SEL1L3",0.587347764762444,2.43516635285166e-54,"THCA"
"COL11A1",0.587325325786358,2.46334754997146e-54,"THCA"
"NDUFA5",-0.587302547522662,2.49228615335559e-54,"THCA"
"COQ4",-0.586981601327107,2.93780389123742e-54,"THCA"
"COLGALT1",0.586445087552962,3.86583461378577e-54,"THCA"
"OAS3",0.586278200662307,4.21000325408215e-54,"THCA"
"PLEC",0.586024855843673,4.79147439547638e-54,"THCA"
"IRAK2",0.585927430329875,5.03573665051185e-54,"THCA"
"TCHH",0.585579780211456,6.01254360720262e-54,"THCA"
"CEACAM6",0.585550573035669,6.10270837502925e-54,"THCA"
"CD1A",0.585229905950909,7.18542165916423e-54,"THCA"
"KIF4A",0.58454487313735,1.01791891497256e-53,"THCA"
"THBS2",0.584463995209173,1.06059110712748e-53,"THCA"
"B3GNT3",0.584103551285553,1.27341647435794e-53,"THCA"
"MSRB2",-0.583937743503631,1.38507173615797e-53,"THCA"
"FHIT",-0.583866550402699,1.4359478063536e-53,"THCA"
"ADGRF4",0.583747341802865,1.52532514076824e-53,"THCA"
"MFGE8",0.583639373859002,1.6110317771852e-53,"THCA"
"PODNL1",0.583606920067046,1.63771684840001e-53,"THCA"
"PARVA",0.583440931107394,1.7812202869119e-53,"THCA"
"MMP16",0.583405911798287,1.81305518857381e-53,"THCA"
"EHF",0.583396419384829,1.82178134784154e-53,"THCA"
"MRC2",0.583382886281859,1.83429418986258e-53,"THCA"
"PON2",0.583301431112323,1.91143192759455e-53,"THCA"
"ITGAM",0.582779540785938,2.48806027446122e-53,"THCA"
"DDX60",0.582705204926495,2.58317157284218e-53,"THCA"
"NDEL1",0.582685129754791,2.60947087207174e-53,"THCA"
"HES2",0.582584563619712,2.74527307413583e-53,"THCA"
"FCGR2A",0.582241487701502,3.26356720014867e-53,"THCA"
"PTPN22",0.581859289783973,3.95602730646564e-53,"THCA"
"C1RL",0.581821320130143,4.03232219241335e-53,"THCA"
"RIPK2",0.581790277372619,4.09578274518622e-53,"THCA"
"RAI14",0.581635384274644,4.42755944041882e-53,"THCA"
"ARL14EPL",0.581496600006902,4.7474286536435e-53,"THCA"
"ARL14EPL",0.581496600006902,4.7474286536435e-53,"THCA"
"ASCC3",0.581012476710448,6.05368559447291e-53,"THCA"
"SCD",0.580802745683377,6.72505984144312e-53,"THCA"
"HLA-DQB2",0.580797550511147,6.74259639341523e-53,"THCA"
"NAPA",-0.580774524994719,6.82086840546525e-53,"THCA"
"CSTA",0.580478079487953,7.91294834290793e-53,"THCA"
"WIPF1",0.580451526385443,8.01885490685144e-53,"THCA"
"PTPRK",0.580405218800872,8.20693065570698e-53,"THCA"
"FCHO1",0.580303560183775,8.63531528211041e-53,"THCA"
"BTBD10",0.580220052600519,9.00376921098493e-53,"THCA"
"CD58",0.58009241812227,9.59730169823971e-53,"THCA"
"ASPM",0.579892564336229,1.06056401016365e-52,"THCA"
"HCK",0.57980450296003,1.10826923266527e-52,"THCA"
"MAP7D1",0.579764480892479,1.13064879206939e-52,"THCA"
"DOK2",0.579731321583306,1.14953035388872e-52,"THCA"
"TMEM100",0.579726062273147,1.15255374480547e-52,"THCA"
"BATF3",0.579551671244827,1.25740392375161e-52,"THCA"
"IFIT2",0.579356050562084,1.38632362460825e-52,"THCA"
"PRSS23",0.579274338840834,1.44398466836514e-52,"THCA"
"SBNO2",0.579135287811264,1.54763377189413e-52,"THCA"
"CLDN10",0.578872144526437,1.76441690389716e-52,"THCA"
"DHRS9",0.578774518414221,1.85229520000866e-52,"THCA"
"IDS",0.578506543695551,2.11648849318395e-52,"THCA"
