"gene","spearman_correlation","p_value","cancer_type"
"TIMP4",0.369986633208555,3.71510906582673e-07,"LAML"
"CHSY3",0.369519456467272,3.85279680680066e-07,"LAML"
"C17orf99",0.369011250989363,4.00811708936793e-07,"LAML"
"MYH14",0.368607563857078,4.13574459675642e-07,"LAML"
"MMP13",0.368273338070736,4.24434420512588e-07,"LAML"
"SLC4A4",0.367827785380512,4.39336510216973e-07,"LAML"
"HRCT1",0.367574215601348,4.48039558852813e-07,"LAML"
"PTCHD4",0.367367044044213,4.55272265664547e-07,"LAML"
"ASPA",0.367333733606514,4.56445558743005e-07,"LAML"
"DENND2A",0.367072772642406,4.6573796882401e-07,"LAML"
"CTTNBP2",0.367009543091316,4.68016548980237e-07,"LAML"
"ECSCR",0.36591992283175,5.08998062267578e-07,"LAML"
"LIPG",0.365869073268271,5.10992001326282e-07,"LAML"
"BMP6",0.365802288464846,5.13622147779475e-07,"LAML"
"EN1",0.364875502649748,5.51484057553764e-07,"LAML"
"C1QB",0.364606732605125,5.62953861484744e-07,"LAML"
