"gene","spearman_correlation","p_value","cancer_type"
"SHC4",0.373027241648511,1.04782758384245e-21,"KIRC"
"S1PR2",0.372696881192073,1.1447012184368e-21,"KIRC"
"FLNC",0.371977994028571,1.38709250553169e-21,"KIRC"
"IQGAP1",0.371783380744387,1.46100143003024e-21,"KIRC"
"CHN1",0.371758626390844,1.47067679985617e-21,"KIRC"
"GALNT2",0.37159182611331,1.53754050443091e-21,"KIRC"
"SPARC",0.370553931798974,2.02639421468276e-21,"KIRC"
"MAPRE1",0.370518420317976,2.04558968903586e-21,"KIRC"
"FNDC4",0.370420025002744,2.09971895718905e-21,"KIRC"
"RAET1L",0.370405035362039,2.10808819520573e-21,"KIRC"
"P2RX5-TAX1BP3",0.370346461803421,2.14110866859124e-21,"KIRC"
"NEXN",0.370320178123325,2.15609133493212e-21,"KIRC"
"SERPINH1",0.370261830427174,2.18972242963887e-21,"KIRC"
"VOPP1",0.370026625187338,2.33062200736216e-21,"KIRC"
"MYL9",0.36970201914607,2.53987366211452e-21,"KIRC"
"GGT5",0.369668840536086,2.56227858547571e-21,"KIRC"
"HIVEP2",0.369427466148456,2.73125065102952e-21,"KIRC"
"SH3PXD2A",0.36936546362105,2.77640103808407e-21,"KIRC"
"FTSJ1",0.36919881886825,2.9014343492587e-21,"KIRC"
"ZNF469",0.368966724123099,3.08487987136306e-21,"KIRC"
"TANC2",0.368854746314405,3.17743312783706e-21,"KIRC"
"CEMIP",0.368624880757113,3.3760940636495e-21,"KIRC"
"CTTNBP2NL",0.368428349334539,3.55562865749978e-21,"KIRC"
"LRRC32",0.368371608727309,3.60919235954138e-21,"KIRC"
"GALNT7",0.368291902300982,3.68578317962963e-21,"KIRC"
"THBS1",0.368216861616683,3.75935527718993e-21,"KIRC"
"BASP1",0.368206493301063,3.76963395634278e-21,"KIRC"
"PIP5K1C",0.368142313427376,3.83387887008812e-21,"KIRC"
"ECI1",-0.367967140734979,4.01477888361573e-21,"KIRC"
"ZNF703",0.367822191682614,4.17081419422112e-21,"KIRC"
"SNX32",0.367741215137623,4.26057356731266e-21,"KIRC"
"LASP1",0.367532786072875,4.500469569033e-21,"KIRC"
