"gene","spearman_correlation","p_value","cancer_type"
"CAPZA1",0.398907479972353,0.000271112238757333,"ACC"
"ADRA1A",0.398897701303939,0.000271214926247435,"ACC"
"STX12",0.398677237727772,0.000273539557907354,"ACC"
"TGFB1",0.398485369190621,0.000275577557359093,"ACC"
"MFN2",0.398472577954811,0.000275713918679571,"ACC"
"P2RY10",0.398234350696973,0.000278264900719739,"ACC"
"JUN",0.397705103806208,0.000284009941597119,"ACC"
"FTL",0.397692312570398,0.000284150130573956,"ACC"
"HGF",0.397577191448107,0.000285414694155635,"ACC"
"RCC2",0.397385322910957,0.00028753379038003,"ACC"
"UQCRHL",0.397052750779895,0.000291241147009913,"ACC"
"OAS2",0.396553892583303,0.000296884537645216,"ACC"
"C1orf198",0.396515518875873,0.000297322776004243,"ACC"
"POTEI",0.396502727640063,0.0002974689873793,"ACC"
"PDE1B",0.396374815281962,0.000298934735885273,"ACC"
"COL21A1",0.396338853575868,0.000299348013697973,"ACC"
"NDC1",0.396234111688052,0.000300554715045622,"ACC"
"EIF3D",0.396055034386711,0.000302628161584532,"ACC"
"FN1",0.396016660679281,0.000303074176293643,"ACC"
"ORAI1",0.39588874832118,0.0003045652533148,"ACC"
"LRRC40",0.395568967425929,0.000308322452417523,"ACC"
"HOMER3",0.395543384954309,0.000308624858456495,"ACC"
"DCLRE1B",0.395402681360398,0.000310292963026307,"ACC"
"CD93",0.395325933945538,0.000311206321852777,"ACC"
"CFH",0.395172439115817,0.000313040445509109,"ACC"
"STT3A",0.395057317993527,0.0003144225421716,"ACC"
"DAP3",0.394775910805705,0.000317824606455875,"ACC"
"TMEM69",0.394763119569895,0.000317980045272483,"ACC"
"AMMECR1",0.394660789683415,0.000319226069159348,"ACC"
"MYO1B",0.394647998447605,0.000319382136738007,"ACC"
"PCDH17",0.394584042268555,0.000320163525253182,"ACC"
"SULT1C4",0.394302635080733,0.000323622515659576,"ACC"
"TINAGL1",0.394046810364532,0.000326796768425806,"ACC"
"NEUROG3",0.393981745354182,0.000327608632859749,"ACC"
"KANK2",0.393880524299002,0.000328875321738717,"ACC"
"GPNMB",0.393867733063192,0.000329035711680355,"ACC"
"MIF4GD",0.39359911711118,0.000332420518821561,"ACC"
"TPST2",0.39356074340375,0.000332906661278597,"ACC"
"SERPINB2",0.393293752672071,0.000336307162007117,"ACC"
"MYOG",0.393013017602712,0.000339917049822537,"ACC"
"APCDD1L",0.393003173200307,0.000340044278496075,"ACC"
"ITGA4",0.392806060490957,0.000342600964323952,"ACC"
"GDF15",0.392345576001795,0.000348642597637816,"ACC"
"PEAR1",0.392256037351125,0.000349828642640574,"ACC"
"DHRS9",0.39217516045727,0.000350903130962105,"ACC"
"LSM8",0.392128124993024,0.000351529410291213,"ACC"
"MICALL1",0.392051377578164,0.000352553506099764,"ACC"
"CNN1",0.391846717805203,0.000355297814389325,"ACC"
"ARSB",0.391757179154533,0.000356504595608376,"ACC"
"ANPEP",0.391731596682913,0.000356850079702226,"ACC"
"ADAMTS15",0.391718805447103,0.000357022936812208,"ACC"
"HS2ST1",0.391642058032242,0.000358061692286564,"ACC"
"MYH9",0.391603684324812,0.000358582108214184,"ACC"
"PHF5A",0.391590893089002,0.000358755734200864,"ACC"
"ALG6",0.391271112193751,0.00036312150743604,"ACC"
"CD34",0.390900166355259,0.000368246777461694,"ACC"
"ROPN1",-0.390407726067325,0.000375153134715699,"ACC"
"KLRC2",0.390275475786488,0.000377028022675554,"ACC"
"GNA14",0.389787328839784,0.000384022961811006,"ACC"
"ACVRL1",0.389621042774254,0.000386432785074629,"ACC"
"POC1B",0.389378009293863,0.000389979758853989,"ACC"
"RELT",0.389275679407382,0.000391482123077203,"ACC"
"PPM1F",0.388546578966209,0.000402340857106057,"ACC"
"IRAK1",0.388495414022969,0.000403113133893213,"ACC"
"DKK2",0.388367539671943,0.000405049191402922,"ACC"
"SLC1A5",0.388303545485818,0.000406021276514612,"ACC"
"LMF2",0.388277963014198,0.000406410476919754,"ACC"
"CALD1",0.388265171778388,0.000406605205194257,"ACC"
"CKM",0.388164693427104,0.000408137818220882,"ACC"
"CREB5",0.387727939874366,0.000414861349361484,"ACC"
"ZPR1",0.387446532686544,0.000419246979262311,"ACC"
"BCAS2",0.387139543027103,0.000424079673029791,"ACC"
"ATG4C",0.386845344603472,0.000428758796512697,"ACC"
"YIPF1",0.386551146179841,0.000433485124842222,"ACC"
"PUS7L",0.38641044258593,0.000435762354073956,"ACC"
"PSMB2",0.386026705511628,0.000442028731221687,"ACC"
"TRPV4",0.386013914275818,0.000442239023297024,"ACC"
"UQCRH",0.385770880795427,0.000446252004414949,"ACC"
"ARHGAP29",0.385758089559617,0.000446464133914215,"ACC"
"RNF19B",0.385655759673137,0.000448164493864119,"ACC"
"CD248",0.385335978777885,0.000453516374471531,"ACC"
"TMED9",0.385323187542075,0.000453731660666629,"ACC"
"OR2B11",0.385059322495871,0.000458193616125716,"ACC"
"ARHGAP15",0.384926659231964,0.000460452079009664,"ACC"
"TP53I11",0.384530130921852,0.000467263421013679,"ACC"
"EXT2",0.384325471148891,0.00047081488804925,"ACC"
"PABPC4L",0.384235932498221,0.000472376402440028,"ACC"
"PIK3CG",0.383788239244869,0.000480255245434753,"ACC"
"SNX8",0.383698700594198,0.000481845358695694,"ACC"
"SYNGR2",0.383494040821238,0.000485497993264918,"ACC"
"KCTD12",0.383161468690176,0.000491487544661959,"ACC"
"CFAP45",0.382816105323305,0.000497778885428327,"ACC"
"AKR1A1",0.382764940380064,0.000498717170322004,"ACC"
"COX17",-0.382713775436824,0.000499657071342475,"ACC"
"LRRC70",0.382470741956433,0.000504143748110272,"ACC"
"ADAMTS5",0.382214917240232,0.000508906314586316,"ACC"
"IPO5",0.382202126004422,0.00050914551857205,"ACC"
"CDH6",0.381933510052411,0.000514192594560395,"ACC"
"SRBD1",0.381831180165931,0.000516127283821936,"ACC"
"NGLY1",0.38181838893012,0.000516369587039677,"ACC"
"ADGRG3",0.381482312003251,0.000522773218230219,"ACC"
"TYRP1",0.380816612062419,0.000535672154285491,"ACC"
