"gene","spearman_correlation","p_value","cancer_type"
"ERG",0.686294162574294,4.72061238234669e-23,"TGCT"
"TGFBRAP1",0.686060225957419,4.94801601776571e-23,"TGCT"
"COL21A1",0.685740934088442,5.27579754923094e-23,"TGCT"
"THRB",0.685658740141973,5.36356400112608e-23,"TGCT"
"GLT8D2",0.685500674860301,5.53638578892416e-23,"TGCT"
"VEZT",0.685478545720867,5.56101225416094e-23,"TGCT"
"PLEKHG2",0.685336286967362,5.72190823279276e-23,"TGCT"
"WWTR1",0.685054930765986,6.05367249245788e-23,"TGCT"
"ETFA",0.685032801626552,6.0805517759071e-23,"TGCT"
"KLK2",-0.684993263826745,6.12886805871532e-23,"TGCT"
"GATA6",0.684950607680083,6.18141699303628e-23,"TGCT"
"ARHGEF17",0.684738800202642,6.44895669806974e-23,"TGCT"
"FOXC2",0.684634477116739,6.58486865585134e-23,"TGCT"
"LRRN3",0.684593380143504,6.63917699545111e-23,"TGCT"
"ADCY5",0.684346798304096,6.97436579188092e-23,"TGCT"
"HOXB6",0.684260403137172,7.09568521564859e-23,"TGCT"
"DAB2",0.684223507384392,7.14812362859692e-23,"TGCT"
"FADS1",0.683714537177408,7.91144630536383e-23,"TGCT"
"CDK14",0.683708214566142,7.92141376524157e-23,"TGCT"
"MRC2",0.68367027889854,7.98147746690635e-23,"TGCT"
"LSAMP",0.683546987978836,8.1797831432382e-23,"TGCT"
"UGT2B7",0.683387211223698,8.4439701621261e-23,"TGCT"
"SULF2",0.683379438780264,8.4570327783782e-23,"TGCT"
"TBX2",0.683079114745088,8.97721783906237e-23,"TGCT"
"OLFML2B",0.683069630828187,8.99414537728391e-23,"TGCT"
"TSKS",-0.68294317860285,9.2228569219471e-23,"TGCT"
"NR2F1",0.682781952015544,9.52274385873401e-23,"TGCT"
"DIO3",0.68274933583162,9.58456285813849e-23,"TGCT"
"SPZ1",-0.68236954016386,1.03340035430428e-22,"TGCT"
"SYDE1",0.681988464301551,1.1143598903396e-22,"TGCT"
"EFNA5",0.681745043767777,1.16929384200176e-22,"TGCT"
"WDR62",-0.681659688515674,1.18917785064927e-22,"TGCT"
"PCDHGC3",0.681577494569205,1.20863839143049e-22,"TGCT"
"ARHGAP31",0.681511107150902,1.22458402815213e-22,"TGCT"
"SYNJ2",0.681390977536832,1.25396367677684e-22,"TGCT"
"PARVA",0.680942072136884,1.36999001953322e-22,"TGCT"
"MASP1",0.68093386656775,1.3722058772917e-22,"TGCT"
"KERA",0.680588909101232,1.46860466858813e-22,"TGCT"
"SST",0.680005475327696,1.64695930050437e-22,"TGCT"
"SETD7",0.679639614215907,1.76945332663087e-22,"TGCT"
"ALDH1B1",0.679342451486364,1.87547771358356e-22,"TGCT"
"CXCL5",0.678820809977353,2.07684544043276e-22,"TGCT"
"SIMC1",0.678795545611779,2.08711818337318e-22,"TGCT"
"ZNF785",0.678466769825902,2.22542797097697e-22,"TGCT"
"TGFBI",0.678381414573799,2.26277931690675e-22,"TGCT"
"ST6GAL2",0.678272005153265,2.31155601721275e-22,"TGCT"
"SOWAHD",-0.678179091013259,2.35378651823613e-22,"TGCT"
"GULP1",0.678153800568191,2.36541157950967e-22,"TGCT"
"PLPP3",0.677932509173851,2.4695597001522e-22,"TGCT"
"RAB38",0.677891412200616,2.48939015426642e-22,"TGCT"
"CA12",0.677679604723176,2.59409340094109e-22,"TGCT"
"IL17RE",0.677578442942906,2.64561154514823e-22,"TGCT"
"FZD2",0.677451990717568,2.71142049722654e-22,"TGCT"
"GPD1L",0.6774172163556,2.72979737675339e-22,"TGCT"
"TBPL2",-0.677158758874022,2.87025900745191e-22,"TGCT"
"TRAF3IP1",0.676756503478212,3.10306840653512e-22,"TGCT"
"S1PR3",0.676528889472604,3.24289517425549e-22,"TGCT"
"SMARCA1",0.676165339324759,3.47913049239688e-22,"TGCT"
"PPP1R3G",0.676124242351524,3.50687328236735e-22,"TGCT"
"XKR5",0.676118813133309,3.51055448111459e-22,"TGCT"
"TRIO",0.676098951906457,3.52405336638194e-22,"TGCT"
"KALRN",0.675928241402251,3.64219490476047e-22,"TGCT"
"SERPINA11",0.675684649088872,3.81751926413415e-22,"TGCT"
"YAP1",0.675662691729042,3.83372323474844e-22,"TGCT"
"MSRB3",0.675068366269956,4.29884053079482e-22,"TGCT"
"COL4A1",0.675058882353056,4.30669353472384e-22,"TGCT"
"SMAD1",0.675011462768554,4.34616983910141e-22,"TGCT"
"MIA2",0.674966330420815,4.38407117643818e-22,"TGCT"
"CALD1",0.674954559267152,4.3940094984601e-22,"TGCT"
"ALDH1A2",0.674922946210818,4.42080958936562e-22,"TGCT"
"IL17RC",0.674578363896773,4.72351735226869e-22,"TGCT"
"MINDY1",0.6743918468644,4.89574363366123e-22,"TGCT"
"MYOF",0.6743823629475,4.90466334182983e-22,"TGCT"
"ARRDC3",0.674259072027796,5.02207833834665e-22,"TGCT"
