"gene","spearman_correlation","p_value","cancer_type"
"RAB23",0.576432230092555,1.05347219726025e-39,"BLCA"
"FAS",0.576098025332187,1.19355955428439e-39,"BLCA"
"FIBIN",0.575950528010461,1.2611132717588e-39,"BLCA"
"TLR1",0.575888481905,1.29064985829578e-39,"BLCA"
"GLI2",0.575872511058044,1.29836293164243e-39,"BLCA"
"TMEM158",0.575728773435444,1.36986808374797e-39,"BLCA"
"NID1",0.57565557372023,1.40776845384826e-39,"BLCA"
"C1QTNF1",0.575633983501198,1.41914425483937e-39,"BLCA"
"SGCB",0.575599527877673,1.43748772566416e-39,"BLCA"
"CYBB",0.575479450769081,1.50326937087102e-39,"BLCA"
"SLCO2B1",0.575455790255073,1.51657872720714e-39,"BLCA"
"SYDE1",0.57522731841668,1.651256510928e-39,"BLCA"
"NADSYN1",-0.575038921573888,1.77117388603484e-39,"BLCA"
"TMEM200A",0.574805273998056,1.93193914871537e-39,"BLCA"
"PAM",0.574191875172389,2.42609966319733e-39,"BLCA"
"SGTB",0.574162003773454,2.45312857755591e-39,"BLCA"
"CDH11",0.573890203618783,2.71318330211901e-39,"BLCA"
"GUCA1A",0.573670294368844,2.94343107149224e-39,"BLCA"
"KCNE4",0.573544612236048,3.08360823011051e-39,"BLCA"
"HAVCR2",0.572419406916739,4.67267796996719e-39,"BLCA"
"TWIST2",0.57223271241933,5.00550990322168e-39,"BLCA"
"TNFAIP8L3",0.571554763007947,6.42393210663531e-39,"BLCA"
"DPYD",0.571144548846327,7.46863123177058e-39,"BLCA"
"ITGAM",0.5709628065231,7.98370349507496e-39,"BLCA"
"TSPAN4",0.570840659119532,8.34949703383006e-39,"BLCA"
"KIAA1755",0.570660690028428,8.91890195730678e-39,"BLCA"
"BCL2A1",0.570580266672375,9.1856329065821e-39,"BLCA"
"HTRA1",0.570508672532353,9.42972080269924e-39,"BLCA"
"EMP1",0.57027384193082,1.02763273779672e-38,"BLCA"
"MNDA",0.570118126173003,1.08787975060988e-38,"BLCA"
"C5AR2",0.568989371776592,1.6426491314735e-38,"BLCA"
"LILRB5",0.5687279230968,1.80675440359244e-38,"BLCA"
"BGN",0.568720233429747,1.81181923636456e-38,"BLCA"
"CPXM1",0.568251015861319,2.14900925712992e-38,"BLCA"
"ARHGAP24",0.567847012584626,2.4886544159369e-38,"BLCA"
"EMILIN1",0.567722794886083,2.60339866859123e-38,"BLCA"
"NR3C1",0.567279899639489,3.05682977957932e-38,"BLCA"
"SCARF2",0.567143555927516,3.21156239452373e-38,"BLCA"
"MAP1B",0.567102741540851,3.25937253472014e-38,"BLCA"
"OLFML3",0.567015641273658,3.36377257539286e-38,"BLCA"
"HRH2",0.566934012500329,3.46461841996831e-38,"BLCA"
"TLR8",0.566925164618592,3.47572757416971e-38,"BLCA"
"SAMSN1",0.566735707817297,3.72225497683765e-38,"BLCA"
"TM7SF2",-0.566619771298656,3.88157751897681e-38,"BLCA"
"GLIS1",0.56637471537934,4.24090566832258e-38,"BLCA"
"MSR1",0.56572998809373,5.35138133596007e-38,"BLCA"
"TGFB1I1",0.565555048168281,5.69947573112867e-38,"BLCA"
"CD300A",0.565420183238433,5.98305689871848e-38,"BLCA"
"ATP8B2",0.564994885499133,6.97206833600177e-38,"BLCA"
"TRPS1",0.564900391321312,7.21290348696621e-38,"BLCA"
"CERKL",0.564565890804519,8.13355241830919e-38,"BLCA"
"LRP1",0.564107911980245,9.58544699166461e-38,"BLCA"
"PLEKHO2",0.563642687123556,1.13229439066032e-37,"BLCA"
"SPI1",0.563609266647519,1.14591435073387e-37,"BLCA"
"FAM174B",-0.56359773214694,1.15065261145244e-37,"BLCA"
"CYP4F12",-0.5635147574315,1.18531452140801e-37,"BLCA"
"SSC5D",0.563465381146706,1.20642976018653e-37,"BLCA"
"C1QB",0.562859080475242,1.49816389965263e-37,"BLCA"
"IGSF21",0.562832249835874,1.51257587626419e-37,"BLCA"
"CLEC5A",0.562240441141762,1.86780339272069e-37,"BLCA"
"IL10",0.562079861649954,1.97768741712051e-37,"BLCA"
"MEFV",0.56197715558281,2.0513014403102e-37,"BLCA"
"DOCK2",0.5611079066822,2.79343570133107e-37,"BLCA"
"NR2F6",-0.561076556501139,2.82467214614543e-37,"BLCA"
"CD248",0.561004539811626,2.89774376431363e-37,"BLCA"
"PPP1R37",-0.560844535585644,3.06686003282414e-37,"BLCA"
"CD33",0.560826198687288,3.08685492351031e-37,"BLCA"
"CYTH3",0.560301083154515,3.71760429245272e-37,"BLCA"
"UNC5A",0.560066703258445,4.03884620899446e-37,"BLCA"
"FLNC",0.559860849715747,4.34357207444038e-37,"BLCA"
"ANPEP",0.55984650552913,4.36563507153362e-37,"BLCA"
"IL2RA",0.559721548439523,4.56258862167615e-37,"BLCA"
"PLXDC1",0.55971903450991,4.56663998888296e-37,"BLCA"
"SLC2A3",0.559715041798171,4.5730818374579e-37,"BLCA"
"MMP9",0.559704098810442,4.59078344547113e-37,"BLCA"
"PLD4",0.558922858213529,6.04657999917414e-37,"BLCA"
"SGCD",0.558720396190706,6.493203193893e-37,"BLCA"
"SOD2",0.55862044726886,6.72558052075698e-37,"BLCA"
"TNFRSF9",0.558385637301835,7.30440899463226e-37,"BLCA"
"PRDM1",0.558323951452693,7.46448304071346e-37,"BLCA"
"ITGA11",0.558304431528636,7.51585697453726e-37,"BLCA"
"ROR1",0.558170240617838,7.87863392783205e-37,"BLCA"
"ADAMTS16",0.557969943352855,8.45261990474983e-37,"BLCA"
"SRGN",0.557932961458705,8.56303868855323e-37,"BLCA"
"ITGAX",0.557721347736543,9.22289513989022e-37,"BLCA"
"PLXNC1",0.557632177174374,9.51580415530004e-37,"BLCA"
"TMCC3",0.557419232548299,1.02530842588646e-36,"BLCA"
"PCP2",-0.557241303268524,1.09123050570926e-36,"BLCA"
"VSIG2",-0.557194605543432,1.10921629574929e-36,"BLCA"
"CYTH4",0.557079260537641,1.15490974245238e-36,"BLCA"
"CTSK",0.556667271837471,1.33386600285311e-36,"BLCA"
"HAPLN3",0.556254839502663,1.54048132913183e-36,"BLCA"
"ARHGAP31",0.555725435501726,1.85272659156373e-36,"BLCA"
"TSHZ3",0.555715675539698,1.85903558972846e-36,"BLCA"
"SLC7A7",0.555566466423233,1.95817811762919e-36,"BLCA"
"ICA1",-0.555420806383869,2.06000838223007e-36,"BLCA"
"MEDAG",0.555234036201415,2.19828401038016e-36,"BLCA"
"SLAMF8",0.554975397207662,2.40506169407971e-36,"BLCA"
"MAGIX",-0.55465952934565,2.68386870620712e-36,"BLCA"
"RECK",0.55450366570962,2.83300830824276e-36,"BLCA"
"TBX3",-0.554079107361383,3.28216547132726e-36,"BLCA"
"LAYN",0.554076445553557,3.28519300483865e-36,"BLCA"
"MS4A6A",0.554057812898776,3.30646331085139e-36,"BLCA"
"LIX1L",0.553627043665611,3.83807148576569e-36,"BLCA"
"LRFN2",-0.553623640275354,3.84259179842779e-36,"BLCA"
"CAV2",0.553285444994616,4.31908932272177e-36,"BLCA"
"MACF1",0.553146291596604,4.53173254659326e-36,"BLCA"
"ISLR",0.552945620862171,4.85675606535803e-36,"BLCA"
"ATP10A",0.552842845504447,5.03205277003883e-36,"BLCA"
"TYROBP",0.552796707502131,5.11277093371262e-36,"BLCA"
"KLF9",0.552669827995761,5.3414165481282e-36,"BLCA"
"TMEM26",0.552579326529679,5.51066493706337e-36,"BLCA"
